"State","Region","Listed Water ID","Listed Water Name","Cycle","Water Type Group","Map 303(d)","Report 303(d)","TMDL Report","Miles 303(d)","Current TMDL ID","TMDL Development Status","Acres 303(d)","IR Flag"
"TX","6","TX-2103_01","Lake Corpus Christi","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-2103_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2103_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1302B_02","West Bernard Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1302B_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1302B_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0409B_01","South Lilly Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0409B_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0409B_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0211_01","Little Wichita River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0211_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0211_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0803_10","Lake Livingston","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0803_10'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0803_10','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1903_02","Medina River Below Medina Diversion Lake","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1903_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1903_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1242F_01","Pond Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1242F_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1242F_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1416_01","San Saba River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1416_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1416_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2004A_01","Aransas Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2004A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2004A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0603_01","B. A. Steinhagen Lake","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0603_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0603_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0504_09","Toledo Bend Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0504_09'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0504_09','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0302_08","Wright Patman Lake","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0302_08'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0302_08','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0302_06","Wright Patman Lake","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0302_06'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0302_06','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2441OW_01","East Matagorda Bay (Oyster Waters)","2012","BAY/ESTUARY","<a href=""JavaScript:newWindow=map303d('TX-2441OW_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2441OW_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2113_01","Upper Frio River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2113_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2113_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0601A_01","Star Lake Canal (unclassified water body)","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-0601A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1221B_01","South Leon River (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1221B_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1221B_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2483OW_01","Redfish Bay (Oyster Waters)","2012","BAY/ESTUARY","<a href=""JavaScript:newWindow=map303d('TX-2483OW_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2483OW_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0402A_01","Black Cypress Bayou (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0402A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0402A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1101_04","Clear Creek Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1101_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1101_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0508_01","Adams Bayou Tidal","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-0508_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-0508_01'); newWindow.focus()"">TMDL Reports</a>","-","32996","TMDL completed","-","Y"
"TX","6","TX-1209A_01","Country Club Lake (unclassified water body)","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-1209A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1209A_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1209A_01'); newWindow.focus()"">TMDL Reports</a>","-","42529","TMDL needed","-","Y"
"TX","6","TX-2428_01","Black Duck Bay","2012","BAY/ESTUARY","<a href=""JavaScript:newWindow=map303d('TX-2428_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2428_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-2428_01'); newWindow.focus()"">TMDL Reports</a>","-","9513","TMDL needed","-","Y"
"TX","6","TX-1242B_02","Cottonwood Branch (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1242B_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1242B_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0404_02","Big Cypress Creek Below Lake Bob Sandlin","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0404_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0404_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0833_04","Clear Fork Trinity River Above Lake Weatherford","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0833_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0833_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0601_03","Neches River Tidal","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-0601_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0610_05","Sam Rayburn Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0610_05'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0610_05','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1217B_02","Sulphur Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1217B_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1217B_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0610_09","Sam Rayburn Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0610_09'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0610_09','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1913_02","Mid Cibolo Creek","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-1913_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2109_03","Leona River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2109_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2109_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0611D_01","West Mud Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0611D_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0611D_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1202K_01","Mill Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1202K_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1202K_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0841K_01","Fish Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0841K_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0841K_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-0841K_01'); newWindow.focus()"">TMDL Reports</a>","-","67101","TMDL completed","-","Y"
"TX","6","TX-1003_03","East Fork San Jacinto River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1003_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1003_03','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1003_03'); newWindow.focus()"">TMDL Reports</a>","-","66961","TMDL completed","-","Y"
"TX","6","TX-1103_03","Dickinson Bayou Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1103_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1103_03','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1103_03'); newWindow.focus()"">TMDL Reports</a>","-","66441","TMDL completed","-","Y"
"TX","6","TX-1204A_01","Camp Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1204A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1204A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0610_10","Sam Rayburn Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0610_10'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0610_10','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0505B_02","Grace Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0505B_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0505B_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0502A_01","Nichols Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0502A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0502A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1107_01","Chocolate Bayou Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1107_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1107_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1304_01","Caney Creek Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1304_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1304_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0610_03","Sam Rayburn Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0610_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0610_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2492A_01","San Fernando Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2492A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2492A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2304_07","Rio Grande Below Amistad Reservoir","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2304_07'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2304_07','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0604A_02","Cedar Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0604A_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0604A_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1221A_01","Resley Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1221A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1221A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1407A_01","Clear Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1407A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1407A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0603_02","B. A. Steinhagen Lake","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0603_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0603_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0833_02","Clear Fork Trinity River Above Lake Weatherford","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0833_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0833_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0603A_01","Sandy Creek in Jasper County (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0603A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0603A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0608B_04","Big Sandy Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0608B_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0608B_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0611D_02","West Mud Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0611D_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0611D_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1302_02","San Bernard River Above Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1302_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1302_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2424D_01","Offatts Bayou (unclassified water body)","2012","BAY/ESTUARY","<a href=""JavaScript:newWindow=map303d('TX-2424D_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2424D_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0803_03","Lake Livingston","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0803_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0803_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0607_04","Pine Island Bayou","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0607_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0607_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
